timestamp,temperature,humidity,pressure,wind_speed,rainfall
2026-09-09 06:52:57.896881,33.24,70.73,1007.57,6.7,0.0
2026-09-09 06:57:57.896881,34.22,70.51,1007.79,1.4,0.0
2026-09-09 07:02:57.896881,33.3,69.88,1008.2,3.64,2.77
2026-09-09 07:07:57.896881,32.92,68.2,1007.85,9.67,0.0
2026-09-09 07:12:57.896881,33.42,78.33,1007.44,6.38,0.0
2026-09-09 07:17:57.896881,33.82,77.01,1008.5,7.27,0.0
2026-09-09 07:22:57.896881,33.48,67.89,1007.76,4.22,0.0
2026-09-09 07:27:57.896881,33.52,76.09,1007.57,4.26,0.0
2026-09-09 07:32:57.896881,32.98,70.11,1008.18,14.24,0.0
2026-09-09 07:37:57.896881,33.06,71.66,1007.59,10.99,0.0
2026-09-09 07:42:57.896881,32.52,71.05,1008.25,4.79,0.0
2026-09-09 07:47:57.896881,35.08,69.23,1007.58,7.06,0.0
2026-09-09 07:52:57.896881,32.73,74.14,1008.32,16.83,0.0
2026-09-09 07:57:57.896881,33.21,71.54,1007.95,3.49,0.0
2026-09-09 08:02:57.896881,33.22,69.71,1008.31,18.43,0.0
2026-09-09 08:07:57.896881,34.54,67.2,1008.52,8.58,0.0
2026-09-09 08:12:57.896881,33.62,68.41,1007.63,7.14,0.0
2026-09-09 08:17:57.896881,34.88,66.15,1008.41,2.86,0.0
2026-09-09 08:22:57.896881,33.37,71.1,1007.66,45.0,0.0
2026-09-09 08:27:57.896881,34.15,67.46,1007.76,13.3,0.72
2026-09-09 08:32:57.896881,33.28,70.24,1007.87,1.36,0.0
2026-09-09 08:37:57.896881,35.68,75.13,1008.24,11.43,0.0
2026-09-09 08:42:57.896881,33.03,74.61,1008.05,21.38,0.0
2026-09-09 08:47:57.896881,34.24,70.91,1007.98,12.03,0.0
2026-09-09 08:52:57.896881,34.5,70.74,1008.07,17.15,0.0
2026-09-09 08:57:57.896881,34.33,76.64,1008.12,6.15,0.0
2026-09-09 09:02:57.896881,33.85,72.56,1008.19,5.49,0.0
2026-09-09 09:07:57.896881,33.89,70.02,1008.18,7.7,0.0
2026-09-09 09:12:57.896881,34.03,66.73,1008.53,10.11,0.0
2026-09-09 09:17:57.896881,33.87,72.19,1008.05,6.27,0.0
2026-09-09 09:22:57.896881,34.75,73.5,1007.89,8.43,0.0
2026-09-09 09:27:57.896881,35.73,69.13,1008.23,3.69,0.0
2026-09-09 09:32:57.896881,33.5,71.91,1007.72,2.01,0.0
2026-09-09 09:37:57.896881,32.83,69.96,1007.83,4.89,4.34
2026-09-09 09:42:57.896881,33.84,70.51,1008.34,31.06,0.0
2026-09-09 09:47:57.896881,35.95,63.61,1008.0,22.53,0.0
2026-09-09 09:52:57.896881,33.21,70.43,1007.67,11.65,0.0
2026-09-09 09:57:57.896881,35.14,74.02,1007.59,2.46,0.0
2026-09-09 10:02:57.896881,35.14,69.24,1007.99,9.0,0.0
2026-09-09 10:07:57.896881,33.32,71.32,1008.32,10.75,0.0
2026-09-09 10:12:57.896881,34.18,68.92,1008.32,5.95,0.0
2026-09-09 10:17:57.896881,34.98,72.29,1008.02,23.47,0.0
2026-09-09 10:22:57.896881,33.33,70.59,1008.58,3.52,0.0
2026-09-09 10:27:57.896881,33.43,68.45,1008.0,14.26,0.0
2026-09-09 10:32:57.896881,33.08,75.3,1007.98,3.43,0.0
2026-09-09 10:37:57.896881,32.68,74.13,1007.26,3.86,0.0
2026-09-09 10:42:57.896881,32.92,69.56,1007.96,9.0,0.0
2026-09-09 10:47:57.896881,32.4,72.91,1008.35,0.96,0.0
2026-09-09 10:52:57.896881,33.35,73.06,1008.57,11.12,0.0
2026-09-09 10:57:57.896881,32.64,73.42,1007.85,6.53,0.43
2026-09-09 11:02:57.896881,33.38,66.45,1008.3,8.48,0.0
2026-09-09 11:07:57.896881,31.88,74.6,1008.46,5.36,0.0
2026-09-09 11:12:57.896881,33.33,69.92,1008.21,23.04,4.64
2026-09-09 11:17:57.896881,33.66,70.6,1007.52,17.98,0.0
2026-09-09 11:22:57.896881,31.32,79.64,1008.24,14.17,0.0
2026-09-09 11:27:57.896881,33.14,72.68,1008.42,4.05,0.0
2026-09-09 11:32:57.896881,33.74,70.67,1007.9,15.4,0.0
2026-09-09 11:37:57.896881,31.71,65.26,1008.14,12.19,0.0
2026-09-09 11:42:57.896881,33.93,76.11,1007.73,41.85,0.0
2026-09-09 11:47:57.896881,32.85,67.96,1007.3,2.42,0.0
2026-09-09 11:52:57.896881,31.86,69.04,1008.36,8.01,0.0
2026-09-09 11:57:57.896881,32.29,71.12,1008.0,5.43,0.0
2026-09-09 12:02:57.896881,32.69,76.42,1008.45,12.48,0.0
2026-09-09 12:07:57.896881,32.21,74.55,1008.2,2.13,0.0
2026-09-09 12:12:57.896881,32.48,71.82,1007.83,16.21,0.0
2026-09-09 12:17:57.896881,31.22,73.29,1007.85,2.11,0.0
2026-09-09 12:22:57.896881,31.99,70.63,1008.06,12.64,0.0
2026-09-09 12:27:57.896881,30.62,72.92,1008.25,7.12,0.0
2026-09-09 12:32:57.896881,31.56,72.78,1008.07,4.5,0.0
2026-09-09 12:37:57.896881,30.82,75.54,1008.34,3.47,0.0
2026-09-09 12:42:57.896881,30.85,75.61,1007.98,5.37,0.0
2026-09-09 12:47:57.896881,32.32,74.26,1007.83,7.33,0.0
2026-09-09 12:52:57.896881,32.1,71.76,1008.2,9.45,0.0
2026-09-09 12:57:57.896881,31.6,75.15,1008.26,10.4,0.0
2026-09-09 13:02:57.896881,30.13,72.72,1007.8,8.11,0.0
2026-09-09 13:07:57.896881,30.63,69.83,1007.8,6.92,0.0
2026-09-09 13:12:57.896881,31.74,71.94,1008.37,27.53,0.0
2026-09-09 13:17:57.896881,30.77,73.48,1008.15,15.47,5.99
2026-09-09 13:22:57.896881,32.39,76.04,1008.32,5.96,0.0
2026-09-09 13:27:57.896881,30.73,72.84,1008.26,8.75,8.5
2026-09-09 13:32:57.896881,30.45,69.84,1008.85,4.64,0.0
2026-09-09 13:37:57.896881,29.93,73.72,1008.72,7.35,0.0
2026-09-09 13:42:57.896881,30.16,73.97,1008.08,2.71,0.0
2026-09-09 13:47:57.896881,29.81,74.27,1008.27,10.04,0.0
2026-09-09 13:52:57.896881,30.37,76.56,1008.67,33.82,0.0
2026-09-09 13:57:57.896881,30.44,76.94,1008.58,10.5,0.0
2026-09-09 14:02:57.896881,28.92,72.18,1008.35,10.47,0.0
2026-09-09 14:07:57.896881,28.36,72.2,1007.99,8.11,0.0
2026-09-09 14:12:57.896881,27.83,71.01,1008.1,3.31,0.0
2026-09-09 14:17:57.896881,29.58,76.32,1008.08,29.33,0.0
2026-09-09 14:22:57.896881,28.16,78.65,1008.28,11.33,0.0
2026-09-09 14:27:57.896881,27.19,73.45,1008.8,14.14,0.0
2026-09-09 14:32:57.896881,29.09,73.75,1008.12,6.9,0.0
2026-09-09 14:37:57.896881,30.65,78.96,1008.07,14.47,0.0
2026-09-09 14:42:57.896881,28.52,76.17,1008.4,29.2,0.0
2026-09-09 14:47:57.896881,29.06,76.05,1008.84,22.89,0.0
2026-09-09 14:52:57.896881,28.33,71.25,1008.0,0.03,0.0
2026-09-09 14:57:57.896881,28.05,76.95,1008.81,21.9,0.0
2026-09-09 15:02:57.896881,28.74,72.21,1008.28,4.05,0.0
2026-09-09 15:07:57.896881,27.64,71.69,1008.09,4.3,0.0
2026-09-09 15:12:57.896881,27.95,74.13,1007.82,3.91,0.0
2026-09-09 15:17:57.896881,27.86,73.5,1008.49,12.72,0.0
2026-09-09 15:22:57.896881,26.94,74.68,1008.23,10.39,0.0
2026-09-09 15:27:57.896881,28.14,71.11,1008.34,14.95,2.9
2026-09-09 15:32:57.896881,27.08,78.4,1007.98,9.49,0.0
2026-09-09 15:37:57.896881,26.48,78.99,1008.05,4.06,0.0
2026-09-09 15:42:57.896881,27.39,69.85,1007.95,15.89,0.0
2026-09-09 15:47:57.896881,26.11,78.72,1008.04,7.45,0.0
2026-09-09 15:52:57.896881,26.72,73.43,1007.85,16.19,0.0
2026-09-09 15:57:57.896881,26.57,78.52,1007.54,11.43,0.0
2026-09-09 16:02:57.896881,27.32,75.83,1008.79,10.16,0.0
2026-09-09 16:07:57.896881,26.7,76.21,1007.51,32.87,0.0
2026-09-09 16:12:57.896881,26.18,75.65,1007.96,1.45,0.0
2026-09-09 16:17:57.896881,26.73,79.92,1007.32,1.6,0.0
2026-09-09 16:22:57.896881,27.06,72.65,1007.21,5.4,0.0
2026-09-09 16:27:57.896881,26.27,78.27,1007.78,16.33,0.0
2026-09-09 16:32:57.896881,25.71,79.83,1007.79,6.08,0.0
2026-09-09 16:37:57.896881,24.53,78.76,1008.08,7.64,0.0
2026-09-09 16:42:57.896881,24.61,83.66,1007.86,1.71,0.0
2026-09-09 16:47:57.896881,25.1,75.18,1007.72,15.85,0.0
2026-09-09 16:52:57.896881,24.74,79.72,1007.47,1.83,0.0
2026-09-09 16:57:57.896881,24.96,76.61,1008.17,6.93,0.0
2026-09-09 17:02:57.896881,25.05,80.7,1008.02,0.93,0.0
2026-09-09 17:07:57.896881,25.31,77.05,1007.4,18.36,0.0
2026-09-09 17:12:57.896881,24.72,75.99,1007.79,1.66,0.0
2026-09-09 17:17:57.896881,25.06,81.14,1007.9,6.55,0.0
2026-09-09 17:22:57.896881,24.61,75.82,1007.78,5.48,0.0
2026-09-09 17:27:57.896881,22.87,73.13,1008.16,14.21,0.0
2026-09-09 17:32:57.896881,23.6,75.88,1008.19,10.6,8.42
2026-09-09 17:37:57.896881,24.13,79.36,1007.91,31.63,0.0
2026-09-09 17:42:57.896881,23.18,81.75,1007.85,2.41,0.0
2026-09-09 17:47:57.896881,24.52,77.97,1008.36,21.87,0.0
2026-09-09 17:52:57.896881,25.17,81.66,1008.2,25.07,0.0
2026-09-09 17:57:57.896881,24.83,73.69,1007.96,30.85,4.22
2026-09-09 18:02:57.896881,23.59,76.5,1007.48,9.5,8.55
2026-09-09 18:07:57.896881,24.86,77.02,1008.12,2.92,0.0
2026-09-09 18:12:57.896881,23.7,77.61,1008.16,13.17,0.0
2026-09-09 18:17:57.896881,23.22,78.26,1007.08,1.97,0.0
2026-09-09 18:22:57.896881,22.91,80.14,1007.99,20.18,0.0
2026-09-09 18:27:57.896881,23.08,76.79,1007.75,8.68,0.0
2026-09-09 18:32:57.896881,22.93,78.59,1007.98,12.08,0.0
2026-09-09 18:37:57.896881,23.3,78.09,1007.8,30.77,0.0
2026-09-09 18:42:57.896881,23.21,75.5,1008.02,10.51,0.0
2026-09-09 18:47:57.896881,23.01,77.98,1008.46,2.96,0.0
2026-09-09 18:52:57.896881,23.29,77.94,1007.88,8.74,0.0
2026-09-09 18:57:57.896881,23.82,77.92,1008.31,5.63,0.0
2026-09-09 19:02:57.896881,23.56,78.56,1007.78,11.38,0.0
2026-09-09 19:07:57.896881,21.55,78.73,1008.23,6.79,0.0
2026-09-09 19:12:57.896881,20.63,77.25,1007.99,5.03,0.0
2026-09-09 19:17:57.896881,23.37,82.41,1008.16,8.98,0.0
2026-09-09 19:22:57.896881,21.47,75.12,1008.13,2.84,0.0
2026-09-09 19:27:57.896881,22.33,76.5,1008.33,8.37,0.0
2026-09-09 19:32:57.896881,21.52,87.04,1007.3,13.76,0.0
2026-09-09 19:37:57.896881,20.97,75.61,1007.67,26.1,0.0
2026-09-09 19:42:57.896881,22.8,74.7,1008.3,5.75,0.0
2026-09-09 19:47:57.896881,22.93,80.99,1007.63,35.28,0.0
2026-09-09 19:52:57.896881,21.82,72.58,1008.12,12.23,0.0
2026-09-09 19:57:57.896881,20.17,78.13,1008.34,7.13,0.0
2026-09-09 20:02:57.896881,21.77,85.3,1008.11,7.87,0.0
2026-09-09 20:07:57.896881,22.49,74.25,1008.18,9.26,0.0
2026-09-09 20:12:57.896881,20.96,72.96,1008.43,6.47,0.0
2026-09-09 20:17:57.896881,22.26,74.43,1008.67,5.14,0.46
2026-09-09 20:22:57.896881,22.08,81.63,1008.15,11.15,0.0
2026-09-09 20:27:57.896881,22.53,82.33,1008.23,1.4,0.0
2026-09-09 20:32:57.896881,22.15,77.43,1008.14,4.4,0.0
2026-09-09 20:37:57.896881,21.26,81.03,1007.64,16.05,0.0
2026-09-09 20:42:57.896881,22.98,83.16,1008.4,1.09,0.0
2026-09-09 20:47:57.896881,21.89,84.35,1008.67,12.66,0.0
2026-09-09 20:52:57.896881,21.98,78.26,1008.67,10.11,0.0
2026-09-09 20:57:57.896881,21.25,72.09,1008.19,5.5,0.0
2026-09-09 21:02:57.896881,21.65,76.54,1008.01,6.69,0.0
2026-09-09 21:07:57.896881,21.29,77.72,1008.45,8.92,0.0
2026-09-09 21:12:57.896881,21.87,78.22,1008.66,13.0,0.0
2026-09-09 21:17:57.896881,23.38,78.43,1008.37,12.16,0.0
2026-09-09 21:22:57.896881,20.93,82.34,1008.42,20.89,0.0
2026-09-09 21:27:57.896881,20.74,82.8,1008.66,11.64,0.0
2026-09-09 21:32:57.896881,23.23,78.45,1008.04,23.65,0.0
2026-09-09 21:37:57.896881,21.9,82.25,1008.11,1.31,1.2
2026-09-09 21:42:57.896881,21.56,80.01,1008.67,20.61,0.0
2026-09-09 21:47:57.896881,22.95,79.12,1008.17,7.18,0.0
2026-09-09 21:52:57.896881,21.66,81.62,1007.88,10.7,0.0
2026-09-09 21:57:57.896881,23.63,79.1,1008.06,14.86,0.0
2026-09-09 22:02:57.896881,22.75,85.04,1008.0,3.66,0.0
2026-09-09 22:07:57.896881,21.85,74.52,1008.39,7.83,0.0
2026-09-09 22:12:57.896881,24.0,77.27,1007.94,22.11,0.0
2026-09-09 22:17:57.896881,21.83,78.41,1008.22,26.03,0.0
2026-09-09 22:22:57.896881,22.96,80.08,1007.91,5.46,0.0
2026-09-09 22:27:57.896881,22.65,82.53,1007.48,14.14,0.0
2026-09-09 22:32:57.896881,23.5,78.62,1008.26,6.57,5.25
2026-09-09 22:37:57.896881,23.76,74.39,1008.25,2.12,0.0
2026-09-09 22:42:57.896881,22.59,81.15,1008.39,24.84,0.0
2026-09-09 22:47:57.896881,22.02,80.85,1008.02,3.66,0.0
2026-09-09 22:52:57.896881,23.05,72.72,1007.92,43.55,0.0
2026-09-09 22:57:57.896881,22.2,78.5,1008.29,2.7,0.0
2026-09-09 23:02:57.896881,24.41,73.69,1008.65,20.23,0.0
2026-09-09 23:07:57.896881,22.98,76.43,1008.08,19.53,0.0
2026-09-09 23:12:57.896881,22.65,75.67,1008.16,6.62,0.0
2026-09-09 23:17:57.896881,23.16,80.75,1007.9,11.83,0.0
2026-09-09 23:22:57.896881,22.01,78.63,1007.54,6.77,0.0
2026-09-09 23:27:57.896881,22.38,74.37,1008.26,4.48,0.0
2026-09-09 23:32:57.896881,24.2,80.81,1008.24,13.38,0.0
2026-09-09 23:37:57.896881,22.8,73.82,1008.17,17.42,0.0
2026-09-09 23:42:57.896881,22.57,79.05,1007.89,5.11,0.0
2026-09-09 23:47:57.896881,23.92,75.57,1008.09,24.87,0.0
2026-09-09 23:52:57.896881,24.52,76.85,1008.15,11.57,0.0
2026-09-09 23:57:57.896881,24.24,79.4,1008.31,9.4,0.0
2026-09-10 00:02:57.896881,24.55,79.39,1008.14,9.63,0.0
2026-09-10 00:07:57.896881,23.25,81.78,1007.89,24.38,0.0
2026-09-10 00:12:57.896881,22.81,77.46,1007.44,7.38,0.0
2026-09-10 00:17:57.896881,25.24,78.56,1007.96,7.67,0.0
2026-09-10 00:22:57.896881,23.89,76.26,1007.97,24.01,0.0
2026-09-10 00:27:57.896881,24.04,78.05,1008.18,25.31,2.47
2026-09-10 00:32:57.896881,25.41,78.75,1008.34,19.25,0.0
2026-09-10 00:37:57.896881,24.9,77.07,1007.81,3.02,0.0
2026-09-10 00:42:57.896881,24.92,71.88,1008.49,34.69,0.0
2026-09-10 00:47:57.896881,26.4,78.22,1007.34,10.79,0.0
2026-09-10 00:52:57.896881,24.26,78.24,1008.0,9.19,6.69
2026-09-10 00:57:57.896881,25.63,75.03,1007.6,19.31,0.0
2026-09-10 01:02:57.896881,25.05,73.15,1007.26,12.71,0.0
2026-09-10 01:07:57.896881,25.33,81.35,1007.75,6.82,0.0
2026-09-10 01:12:57.896881,26.45,78.32,1007.36,27.76,0.0
2026-09-10 01:17:57.896881,25.75,76.08,1007.79,9.14,0.0
2026-09-10 01:22:57.896881,25.89,73.28,1007.86,10.56,0.0
2026-09-10 01:27:57.896881,26.44,74.15,1008.21,27.61,0.0
2026-09-10 01:32:57.896881,25.41,80.44,1007.41,18.45,0.0
2026-09-10 01:37:57.896881,25.15,76.86,1008.12,15.29,0.0
2026-09-10 01:42:57.896881,25.11,74.72,1007.82,6.56,0.0
2026-09-10 01:47:57.896881,24.5,77.81,1008.08,13.2,0.0
2026-09-10 01:52:57.896881,27.84,73.76,1007.48,13.81,0.0
2026-09-10 01:57:57.896881,25.44,80.62,1007.18,13.57,0.0
2026-09-10 02:02:57.896881,26.27,80.09,1007.21,9.37,0.0
2026-09-10 02:07:57.896881,26.35,74.55,1007.21,5.11,0.0
2026-09-10 02:12:57.896881,26.95,73.98,1007.73,20.35,0.0
2026-09-10 02:17:57.896881,27.48,67.93,1008.05,6.34,0.0
2026-09-10 02:22:57.896881,27.65,71.25,1007.33,10.15,0.0
2026-09-10 02:27:57.896881,26.62,71.59,1007.68,0.67,0.0
2026-09-10 02:32:57.896881,27.08,75.93,1006.95,18.09,0.0
2026-09-10 02:37:57.896881,27.57,74.46,1007.4,4.34,0.0
2026-09-10 02:42:57.896881,27.28,71.31,1007.54,13.82,0.0
2026-09-10 02:47:57.896881,28.89,74.42,1006.97,3.18,0.0
2026-09-10 02:52:57.896881,28.13,76.69,1007.36,8.47,0.0
2026-09-10 02:57:57.896881,28.46,76.67,1007.64,7.82,0.0
2026-09-10 03:02:57.896881,28.53,69.3,1006.54,4.39,0.0
2026-09-10 03:07:57.896881,29.07,74.53,1007.79,11.76,0.0
2026-09-10 03:12:57.896881,28.41,70.68,1007.47,2.53,0.0
2026-09-10 03:17:57.896881,27.35,77.44,1007.6,16.68,0.0
2026-09-10 03:22:57.896881,28.84,77.0,1007.19,17.35,0.0
2026-09-10 03:27:57.896881,28.13,71.87,1006.82,4.82,0.0
2026-09-10 03:32:57.896881,28.36,72.18,1007.48,24.16,0.0
2026-09-10 03:37:57.896881,29.38,73.01,1007.34,8.62,0.0
2026-09-10 03:42:57.896881,30.03,67.55,1007.42,4.01,0.0
2026-09-10 03:47:57.896881,29.19,75.23,1007.65,1.77,0.0
2026-09-10 03:52:57.896881,29.55,73.32,1007.53,23.25,0.0
2026-09-10 03:57:57.896881,30.79,76.96,1007.83,5.4,0.0
2026-09-10 04:02:57.896881,29.75,70.67,1007.21,7.37,0.0
2026-09-10 04:07:57.896881,31.76,72.02,1006.91,6.81,0.0
2026-09-10 04:12:57.896881,30.26,69.28,1007.18,19.69,0.0
2026-09-10 04:17:57.896881,28.52,70.7,1007.39,14.43,0.0
2026-09-10 04:22:57.896881,30.65,70.09,1007.67,10.8,0.0
2026-09-10 04:27:57.896881,30.48,76.54,1006.96,2.78,0.0
2026-09-10 04:32:57.896881,31.33,71.37,1007.37,28.47,0.0
2026-09-10 04:37:57.896881,30.96,73.76,1007.83,14.7,0.0
2026-09-10 04:42:57.896881,30.42,72.17,1007.3,14.95,0.0
2026-09-10 04:47:57.896881,29.67,69.42,1007.68,3.14,0.0
2026-09-10 04:52:57.896881,30.6,72.65,1007.52,3.8,0.0
2026-09-10 04:57:57.896881,30.21,74.87,1007.58,10.53,0.0
2026-09-10 05:02:57.896881,30.54,69.38,1007.22,10.74,0.0
2026-09-10 05:07:57.896881,31.58,75.35,1007.21,4.39,0.0
2026-09-10 05:12:57.896881,32.56,70.3,1007.44,3.2,0.0
2026-09-10 05:17:57.896881,31.65,71.33,1006.98,6.19,0.0
2026-09-10 05:22:57.896881,30.48,74.3,1007.35,7.7,0.0
2026-09-10 05:27:57.896881,31.9,70.64,1007.51,2.82,0.0
2026-09-10 05:32:57.896881,32.61,72.68,1008.03,15.03,2.39
2026-09-10 05:37:57.896881,31.27,71.55,1007.61,15.67,0.0
2026-09-10 05:42:57.896881,31.75,72.82,1007.62,13.97,0.0
2026-09-10 05:47:57.896881,31.97,65.22,1007.78,2.98,0.0
2026-09-10 05:52:57.896881,31.43,66.81,1007.11,6.11,0.0
2026-09-10 05:57:57.896881,32.67,74.08,1007.42,17.09,0.0
2026-09-10 06:02:57.896881,32.15,75.28,1008.26,11.37,0.0
2026-09-10 06:07:57.896881,32.67,69.38,1007.51,24.42,0.0
2026-09-10 06:12:57.896881,31.71,71.32,1007.81,22.09,0.0
2026-09-10 06:17:57.896881,32.16,72.88,1007.7,9.67,0.0
2026-09-10 06:22:57.896881,33.17,74.02,1006.97,6.0,0.0
2026-09-10 06:27:57.896881,32.38,65.8,1007.52,16.55,0.0
2026-09-10 06:32:57.896881,34.14,69.17,1007.46,17.72,2.8
2026-09-10 06:37:57.896881,32.52,70.78,1007.49,19.25,0.0
2026-09-10 06:42:57.896881,33.09,73.83,1007.13,11.25,0.0
2026-09-10 06:47:57.896881,33.73,79.17,1007.02,5.38,2.23
2026-09-10 06:52:57.896881,31.93,70.94,1007.1,13.82,6.92
2026-09-10 06:57:57.896881,31.72,67.36,1007.15,14.27,0.0
2026-09-10 07:02:57.896881,31.98,72.74,1007.51,16.18,8.1
2026-09-10 07:07:57.896881,34.27,75.46,1007.76,6.55,0.0
2026-09-10 07:12:57.896881,32.88,71.78,1007.59,13.72,0.0
2026-09-10 07:17:57.896881,35.43,68.69,1007.44,2.37,2.08
2026-09-10 07:22:57.896881,32.99,74.25,1006.89,17.28,0.0
2026-09-10 07:27:57.896881,33.64,73.33,1007.13,10.94,0.0
2026-09-10 07:32:57.896881,34.78,68.23,1007.38,5.83,0.0
2026-09-10 07:37:57.896881,35.2,72.42,1007.13,23.76,0.0
2026-09-10 07:42:57.896881,35.29,74.23,1007.47,7.31,2.51
2026-09-10 07:47:57.896881,34.65,74.76,1007.48,11.03,0.0
2026-09-10 07:52:57.896881,34.54,70.99,1007.41,6.39,0.0
2026-09-10 07:57:57.896881,34.23,70.09,1007.53,10.18,0.0
2026-09-10 08:02:57.896881,34.42,74.82,1006.98,14.45,0.0
2026-09-10 08:07:57.896881,33.39,67.48,1007.55,6.82,0.0
2026-09-10 08:12:57.896881,33.2,72.41,1007.1,8.55,0.0
2026-09-10 08:17:57.896881,33.88,66.97,1007.08,17.06,0.0
2026-09-10 08:22:57.896881,33.77,74.26,1007.62,1.43,0.0
2026-09-10 08:27:57.896881,33.57,70.27,1007.83,17.8,0.0
2026-09-10 08:32:57.896881,34.51,74.84,1007.67,20.24,0.0
2026-09-10 08:37:57.896881,34.73,72.5,1007.51,4.0,13.46
2026-09-10 08:42:57.896881,34.05,67.35,1007.66,1.87,0.0
2026-09-10 08:47:57.896881,35.17,75.28,1007.66,3.08,0.0
2026-09-10 08:52:57.896881,33.08,75.66,1007.33,4.55,1.45
2026-09-10 08:57:57.896881,33.84,73.65,1007.3,3.44,0.0
2026-09-10 09:02:57.896881,33.43,68.72,1007.61,15.25,0.0
2026-09-10 09:07:57.896881,32.51,70.08,1007.59,8.97,0.0
2026-09-10 09:12:57.896881,33.93,71.44,1007.57,12.41,0.0
2026-09-10 09:17:57.896881,33.89,68.9,1007.85,19.11,0.0
2026-09-10 09:22:57.896881,35.19,76.09,1007.56,16.42,0.0
2026-09-10 09:27:57.896881,34.47,71.46,1007.84,27.37,0.0
2026-09-10 09:32:57.896881,33.13,62.92,1007.67,21.67,0.0
2026-09-10 09:37:57.896881,35.41,72.06,1008.24,8.25,0.0
2026-09-10 09:42:57.896881,34.89,70.02,1007.78,13.82,0.83
2026-09-10 09:47:57.896881,34.35,70.85,1008.32,28.03,0.0
2026-09-10 09:52:57.896881,33.68,69.99,1007.66,7.31,0.0
2026-09-10 09:57:57.896881,33.06,73.54,1007.44,14.66,0.0
2026-09-10 10:02:57.896881,33.5,74.5,1007.2,33.5,0.0
2026-09-10 10:07:57.896881,34.63,72.01,1007.05,15.88,0.0
2026-09-10 10:12:57.896881,35.23,70.17,1007.2,4.15,0.0
2026-09-10 10:17:57.896881,34.92,71.09,1007.25,1.97,0.0
2026-09-10 10:22:57.896881,33.25,71.3,1007.67,4.93,0.0
2026-09-10 10:27:57.896881,32.7,68.86,1007.34,8.7,0.0
2026-09-10 10:32:57.896881,33.66,73.04,1007.5,31.64,0.0
2026-09-10 10:37:57.896881,32.08,72.72,1007.84,19.81,0.0
2026-09-10 10:42:57.896881,33.7,76.0,1007.4,7.21,0.0
2026-09-10 10:47:57.896881,33.26,75.18,1007.97,4.36,0.0
2026-09-10 10:52:57.896881,32.95,69.39,1007.05,4.32,0.0
2026-09-10 10:57:57.896881,31.98,73.95,1007.42,37.76,7.85
2026-09-10 11:02:57.896881,33.61,68.68,1007.38,3.84,0.0
2026-09-10 11:07:57.896881,32.7,73.67,1007.84,17.64,0.0
2026-09-10 11:12:57.896881,32.12,70.08,1006.91,16.96,0.0
2026-09-10 11:17:57.896881,30.69,68.6,1007.22,8.1,0.0
2026-09-10 11:22:57.896881,32.89,72.56,1007.59,3.54,0.0
2026-09-10 11:27:57.896881,34.26,63.75,1008.14,14.0,0.0
2026-09-10 11:32:57.896881,34.09,66.57,1007.76,30.06,0.0
2026-09-10 11:37:57.896881,32.31,71.35,1007.33,3.12,0.0
2026-09-10 11:42:57.896881,32.11,72.18,1007.39,10.57,0.0
2026-09-10 11:47:57.896881,32.89,70.88,1008.31,16.35,0.0
2026-09-10 11:52:57.896881,31.62,67.31,1007.64,28.78,0.0
2026-09-10 11:57:57.896881,32.58,69.66,1007.47,1.49,0.0
2026-09-10 12:02:57.896881,32.86,73.35,1008.26,14.99,0.0
2026-09-10 12:07:57.896881,33.13,73.98,1008.08,28.38,0.0
2026-09-10 12:12:57.896881,31.97,72.25,1008.22,17.72,0.0
2026-09-10 12:17:57.896881,31.79,75.83,1007.55,5.98,0.0
2026-09-10 12:22:57.896881,31.15,73.62,1007.43,10.92,0.0
2026-09-10 12:27:57.896881,31.09,70.25,1007.99,19.55,0.0
2026-09-10 12:32:57.896881,31.47,71.72,1008.07,20.51,0.0
2026-09-10 12:37:57.896881,31.84,68.43,1008.1,17.5,0.0
2026-09-10 12:42:57.896881,32.17,72.38,1008.46,11.74,0.0
2026-09-10 12:47:57.896881,30.69,76.11,1007.39,9.34,0.0
2026-09-10 12:52:57.896881,32.42,74.91,1008.18,21.55,0.0
2026-09-10 12:57:57.896881,30.9,77.13,1007.54,14.14,0.0
2026-09-10 13:02:57.896881,30.98,72.09,1008.13,11.21,0.0
2026-09-10 13:07:57.896881,30.29,77.11,1007.67,5.51,0.0
2026-09-10 13:12:57.896881,28.83,72.57,1007.51,5.22,0.0
2026-09-10 13:17:57.896881,31.36,77.65,1007.65,9.57,0.0
2026-09-10 13:22:57.896881,31.13,73.24,1007.46,15.71,0.0
2026-09-10 13:27:57.896881,30.19,75.51,1007.9,14.91,0.0
2026-09-10 13:32:57.896881,30.35,77.89,1007.67,14.27,0.0
2026-09-10 13:37:57.896881,30.59,72.97,1008.12,10.73,0.0
2026-09-10 13:42:57.896881,28.8,74.29,1008.11,20.24,0.0
2026-09-10 13:47:57.896881,29.51,77.58,1008.39,22.98,0.0
2026-09-10 13:52:57.896881,30.44,73.4,1008.04,3.84,0.0
2026-09-10 13:57:57.896881,28.68,69.92,1008.08,6.35,0.0
2026-09-10 14:02:57.896881,29.79,80.39,1008.32,37.17,0.0
2026-09-10 14:07:57.896881,28.34,72.64,1007.71,9.1,0.0
2026-09-10 14:12:57.896881,29.67,74.61,1007.42,9.3,0.0
